,id,cox,molecularFormula,Zodiac_Score
16131,11684_1907_EMPv2_SIRIUS_11621,-1.2105263157894737,C38H64O9,0.33015075376884423
16132,41175_1907_EMPv2_SIRIUS_42514,-1.4285714285714286,C21H37NO2,1.0
16133,49333_1907_EMPv2_SIRIUS_1946,-1.0,C16H28O6,1.0
16134,21928_1907_EMPv2_SIRIUS_2900,-1.5294117647058822,C17H28O,1.0
16135,38343_1907_EMPv2_SIRIUS_22357,-0.75,C32H44N2O7,0.19748743718592968
16136,17127_1907_EMPv2_SIRIUS_34422,-0.9565217391304348,C23H30O4,1.0
16137,20344_1907_EMPv2_SIRIUS_14448,-1.2,C10H19NOS,0.09246231155778896
16138,5321_1907_EMPv2_SIRIUS_23510,-1.6521739130434783,C23H44O3,1.0
16139,8945_1907_EMPv2_SIRIUS_6653,-1.0666666666666667,C30H46O7,1.0
16140,24252_1907_EMPv2_SIRIUS_16377,-0.6666666666666666,C21H22N2S,0.03417085427135678
16141,49660_1907_EMPv2_SIRIUS_4378,-1.2941176470588236,C17H26O2,1.0
16142,39825_1907_EMPv2_SIRIUS_28472,-1.4285714285714286,C28H44O2,1.0
16143,45688_1907_EMPv2_SIRIUS_50569,-0.8,C15H29N3O4,1.0
16144,32556_1907_EMPv2_SIRIUS_44770,-0.5,C24H34N4O5,0.992964824120603
16145,46895_1907_EMPv2_SIRIUS_12596,-1.0769230769230769,C13H20O3,1.0
16146,33080_1907_EMPv2_SIRIUS_25809,-1.2413793103448276,C29H46O5,1.0
16147,11115_1907_EMPv2_SIRIUS_1570,-1.5555555555555556,C18H30O,1.0
16148,8482_1907_EMPv2_SIRIUS_49435,-1.0,C24H38O7,0.9984924623115576
16149,41942_1907_EMPv2_SIRIUS_15357,-1.3793103448275863,C29H42O,1.0
16150,4263_1907_EMPv2_SIRIUS_11187,-1.3333333333333333,C27H49NO5,0.9959798994974872
16151,24894_1907_EMPv2_SIRIUS_48622,-1.3142857142857143,C35H57NO4,1.0
16152,27242_1907_EMPv2_SIRIUS_4019,-1.2857142857142858,C28H42O3,1.0
16153,29031_1907_EMPv2_SIRIUS_25971,-1.1304347826086956,C23H36O5,1.0
16154,13536_1907_EMPv2_SIRIUS_23437,-0.2857142857142857,C21H28N2O8,0.37638190954773865
16155,42955_1907_EMPv2_SIRIUS_9094,-0.96,C25H36O6,1.0
16156,32561_1907_EMPv2_SIRIUS_37841,-0.8947368421052632,C38H49NO6,0.042713567839195984
16157,2419_1907_EMPv2_SIRIUS_48962,-0.2,C10H9NOS,1.0
16158,32024_1907_EMPv2_SIRIUS_35191,-0.7058823529411765,C17H21NO3,0.9994974874371858
16159,38668_1907_EMPv2_SIRIUS_4737,-0.6,C30H38O10,0.9989949748743718
16160,12393_1907_EMPv2_SIRIUS_23858,-1.3076923076923077,C26H41NO2,1.0
16161,6621_1907_EMPv2_SIRIUS_9601,-1.2727272727272727,C22H36O4,1.0
16162,41639_1907_EMPv2_SIRIUS_29280,-1.1875,C32H52O7,0.20703517587939702
16163,44874_1907_EMPv2_SIRIUS_34740,-1.391304347826087,C23H36O2,1.0
16164,19922_1907_EMPv2_SIRIUS_3879,-1.3793103448275863,C29H44O2,0.7346733668341707
16165,21289_1907_EMPv2_SIRIUS_31155,0.0,C10H7NO2,1.0
16166,25509_1907_EMPv2_SIRIUS_36255,-1.0714285714285714,C28H42O6,1.0
16167,858_1907_EMPv2_SIRIUS_35902,-1.2,C25H43NO4S,0.13266331658291458
16168,41076_1907_EMPv2_SIRIUS_18101,-0.88,C25H38O8,0.992964824120603
16169,7448_1907_EMPv2_SIRIUS_219,-1.125,C16H24O3,1.0
16170,14822_1907_EMPv2_SIRIUS_11816,-1.2857142857142858,C28H44O4,1.0
16171,38108_1907_EMPv2_SIRIUS_29006,-1.0833333333333333,C24H36O5,1.0
16172,34376_1907_EMPv2_SIRIUS_20318,-1.1764705882352942,C34H52O6,1.0
16173,43307_1907_EMPv2_SIRIUS_33543,-0.5925925925925926,C27H40N6O3,0.14170854271356784
16174,45852_1907_EMPv2_SIRIUS_43765,-0.9230769230769231,C13H28N4O2,1.0
16175,46701_1907_EMPv2_SIRIUS_17216,0.0,C23H43N9O8,0.05075376884422112
16176,33022_1907_EMPv2_SIRIUS_32736,-0.8888888888888888,C18H28O6,0.9969849246231156
16177,45261_1907_EMPv2_SIRIUS_36386,0.0,C24H22O11,0.9994974874371858
16178,17662_1907_EMPv2_SIRIUS_12660,-0.3870967741935484,C31H34O11,0.9944723618090452
16179,47915_1907_EMPv2_SIRIUS_17188,-1.75,C16H30O,1.0
16180,5538_1907_EMPv2_SIRIUS_41075,0.13333333333333333,C15H19BrN2O7,0.024623115577889453
16181,21351_1907_EMPv2_SIRIUS_48511,-0.5,C12H23N3O3S,0.031658291457286436
16182,20576_1907_EMPv2_SIRIUS_9605,-0.13333333333333333,C15H10O4,1.0
16183,21101_1907_EMPv2_SIRIUS_35819,-0.25,C8H6O2,1.0
16184,25252_1907_EMPv2_SIRIUS_48374,-1.3333333333333333,C24H45NO5,0.06582914572864322
16185,21563_1907_EMPv2_SIRIUS_19779,-1.4545454545454546,C22H44O6,1.0
16186,8819_1907_EMPv2_SIRIUS_10170,-0.6153846153846154,C13H17NO3,1.0
16187,37040_1907_EMPv2_SIRIUS_37479,-0.8571428571428571,C28H39NO6,0.15175879396984926
16188,16442_1907_EMPv2_SIRIUS_22330,-1.5,C28H44O,1.0
16189,297_1907_EMPv2_SIRIUS_15749,-0.56,C25H31N3O4,0.9979899497487436
16190,17825_1907_EMPv2_SIRIUS_18867,-1.04,C25H40O7,1.0
16191,30535_1907_EMPv2_SIRIUS_3970,-1.0625,C32H50O8,1.0
16192,28909_1907_EMPv2_SIRIUS_43939,0.3333333333333333,C6H10N4,1.0
16193,14765_1907_EMPv2_SIRIUS_37695,-0.5714285714285714,C7H8NO3P,0.9964824120603014
16194,9146_1907_EMPv2_SIRIUS_22388,-1.391304347826087,C23H38O3,1.0
16195,8994_1907_EMPv2_SIRIUS_4609,-1.0909090909090908,C11H12,1.0
16196,45434_1907_EMPv2_SIRIUS_30450,-1.2857142857142858,C28H44O4,1.0
16197,10750_1907_EMPv2_SIRIUS_117,0.0,C12H22O11,0.9994974874371858
16198,38906_1907_EMPv2_SIRIUS_39969,-1.1282051282051282,C39H62O9,0.9894472361809046
16199,9431_1907_EMPv2_SIRIUS_17665,-2.0,C17H37N,1.0
16200,24559_1907_EMPv2_SIRIUS_30238,-1.3793103448275863,C29H44O2,1.0
16201,38924_1907_EMPv2_SIRIUS_5993,-1.2380952380952381,C21H34O4,1.0
16202,15022_1907_EMPv2_SIRIUS_28292,-0.8125,C32H40O7,0.9924623115577887
16203,44062_1907_EMPv2_SIRIUS_14356,-1.3333333333333333,C9H16OS,1.0
16204,26686_1907_EMPv2_SIRIUS_53756,0.6666666666666666,C15H19N7O3S,0.7195979899497488
16205,20708_1907_EMPv2_SIRIUS_39734,-1.3076923076923077,C26H36O,1.0
16206,6684_1907_EMPv2_SIRIUS_1707,-1.5,C20H30,1.0
16207,34573_1907_EMPv2_SIRIUS_17426,-1.0769230769230769,C13H20O3,1.0
16208,9833_1907_EMPv2_SIRIUS_31784,-0.5333333333333333,C30H37N5O3,0.041206030150753775
16209,7673_1907_EMPv2_SIRIUS_1303,-1.3333333333333333,C12H18O,1.0
16210,11356_1907_EMPv2_SIRIUS_6546,-1.1111111111111112,C18H30O5,0.8412060301507538
16211,4407_1907_EMPv2_SIRIUS_6328,-1.0526315789473684,C19H28O4,1.0
16212,50579_1907_EMPv2_SIRIUS_41812,-1.375,C16H27NO,1.0
16213,21768_1907_EMPv2_SIRIUS_16700,0.11764705882352941,C17H12O7,0.9979899497487436
16214,29792_1907_EMPv2_SIRIUS_32720,-1.1111111111111112,C27H42O6,1.0
16215,30666_1907_EMPv2_SIRIUS_2316,-1.3,C20H36O5,1.0
16216,43597_1907_EMPv2_SIRIUS_10058,-1.3076923076923077,C26H40O3,1.0
16217,37364_1907_EMPv2_SIRIUS_14553,-0.36363636363636365,C11H11NO2,1.0
16218,32447_1907_EMPv2_SIRIUS_18051,-1.5789473684210527,C19H37NO2,1.0
16219,47673_1907_EMPv2_SIRIUS_4944,-1.75,C16H30O,1.0
16220,13878_1907_EMPv2_SIRIUS_8562,-1.0526315789473684,C19H20,1.0
16221,40753_1907_EMPv2_SIRIUS_41214,-1.4166666666666667,C24H37N,1.0
16222,35249_1907_EMPv2_SIRIUS_43862,1.0,C14H18N6O5S2,0.0135678391959799
16223,40614_1907_EMPv2_SIRIUS_7829,-1.1578947368421053,C19H26O2,1.0
16224,17807_1907_EMPv2_SIRIUS_50357,-0.8461538461538461,C26H36O7,0.8130653266331658
16225,2939_1907_EMPv2_SIRIUS_45256,-1.04,C25H38N2O3,0.9969849246231156
16226,14386_1907_EMPv2_SIRIUS_19573,-1.28,C25H36O2,1.0
16227,28763_1907_EMPv2_SIRIUS_40233,-1.4285714285714286,C21H35NO,0.9994974874371858
16228,23704_1907_EMPv2_SIRIUS_27509,-1.368421052631579,C19H36O5,1.0
16229,32785_1907_EMPv2_SIRIUS_32538,-0.9090909090909091,C33H40O5,1.0
16230,30006_1907_EMPv2_SIRIUS_6917,-1.5789473684210527,C19H30,1.0
16231,9925_1907_EMPv2_SIRIUS_3202,-1.5,C20H34O2,1.0
16232,29382_1907_EMPv2_SIRIUS_23100,-0.5714285714285714,C21H38N4O7,1.0
16233,48209_1907_EMPv2_SIRIUS_18644,0.23529411764705882,C17H12O8,0.9969849246231156
16234,33446_1907_EMPv2_SIRIUS_39566,-1.103448275862069,C29H45NO5,1.0
16235,33045_1907_EMPv2_SIRIUS_36406,0.0,C25H30O15,0.039698492462311566
16236,3372_1907_EMPv2_SIRIUS_33551,-1.1724137931034482,C29H43NO3,1.0
16237,22447_1907_EMPv2_SIRIUS_34036,-0.75,C16H21NO3,1.0
16238,22664_1907_EMPv2_SIRIUS_2919,-1.3333333333333333,C27H44O4,1.0
16239,17347_1907_EMPv2_SIRIUS_11239,-1.25,C24H42N2O3,1.0
16240,5994_1907_EMPv2_SIRIUS_20081,-0.2857142857142857,C7H6O2,1.0
16241,21733_1907_EMPv2_SIRIUS_30902,-0.9411764705882353,C17H22O3,1.0
16242,35079_1907_EMPv2_SIRIUS_1736,-0.5,C12H20O7,1.0
16243,33899_1907_EMPv2_SIRIUS_28824,-1.0909090909090908,C33H50O7,1.0
16244,5444_1907_EMPv2_SIRIUS_31903,-1.2307692307692308,C39H62O7,0.9874371859296484
16245,29190_1907_EMPv2_SIRIUS_34445,-0.9696969696969697,C33H48O8,0.1271356783919598
16246,40550_1907_EMPv2_SIRIUS_10119,-1.4,C30H48O3,1.0
16247,4789_1907_EMPv2_SIRIUS_26824,-0.631578947368421,C19H29N3O4,1.0
16248,26542_1907_EMPv2_SIRIUS_18612,-1.2380952380952381,C21H37NO4,1.0
16249,10274_1907_EMPv2_SIRIUS_3943,-1.4285714285714286,C28H42O,1.0
16250,42016_1907_EMPv2_SIRIUS_37097,-1.3333333333333333,C21H37NO3,0.999497487437186
16251,14897_1907_EMPv2_SIRIUS_6340,-1.1,C20H34O6,1.0
16252,33945_1907_EMPv2_SIRIUS_22144,-1.25,C32H48O4,0.9175879396984924
16253,45814_1907_EMPv2_SIRIUS_56957,-1.6153846153846154,C26H50O4,1.0
16254,749_1907_EMPv2_SIRIUS_3560,-1.2857142857142858,C28H40O2,1.0
16255,34226_1907_EMPv2_SIRIUS_3198,-1.2142857142857142,C28H44O5,0.9934673366834172
16256,2880_1907_EMPv2_SIRIUS_22189,-1.4074074074074074,C27H40O,1.0
16257,7653_1907_EMPv2_SIRIUS_1272,-1.4444444444444444,C18H34O4,1.0
16258,41323_1907_EMPv2_SIRIUS_4040,-1.368421052631579,C19H37NO4,1.0
16259,8022_1907_EMPv2_SIRIUS_24269,-1.36,C25H42O4,1.0
16260,13518_1907_EMPv2_SIRIUS_4770,-1.1578947368421053,C19H22,1.0
16261,22877_1907_EMPv2_SIRIUS_17231,-1.0476190476190477,C21H36O7,1.0
16262,11485_1907_EMPv2_SIRIUS_3291,-1.5555555555555556,C36H64O4,1.0
16263,6868_1907_EMPv2_SIRIUS_14189,-1.0526315789473684,C19H27NO2,1.0
16264,39003_1907_EMPv2_SIRIUS_37610,-0.10526315789473684,C19H27N7O2,0.07135678391959799
16265,8362_1907_EMPv2_SIRIUS_22668,-1.7777777777777777,C18H32,1.0
16266,19811_1907_EMPv2_SIRIUS_37660,-0.9090909090909091,C22H33NO5,0.9969849246231156
16267,2568_1907_EMPv2_SIRIUS_26250,-0.6923076923076923,C26H37N5O2,0.1371859296482412
16268,4708_1907_EMPv2_SIRIUS_3087,-1.4736842105263157,C19H32O2,1.0
16269,18524_1907_EMPv2_SIRIUS_28118,-0.3,C20H22O8,1.0
16270,8933_1907_EMPv2_SIRIUS_39115,-1.4,C10H13O2P,1.0
16271,16959_1907_EMPv2_SIRIUS_24800,-0.6086956521739131,C23H22O4,1.0
16272,5294_1907_EMPv2_SIRIUS_17459,-1.0476190476190477,C21H34O6,1.0
16273,30521_1907_EMPv2_SIRIUS_3967,-1.0434782608695652,C23H37NO5,1.0
16274,43564_1907_EMPv2_SIRIUS_5748,-1.4074074074074074,C27H44O3,1.0
16275,10900_1907_EMPv2_SIRIUS_31871,0.0,C12H21N3O6,1.0
16276,27296_1907_EMPv2_SIRIUS_50471,-0.9166666666666666,C24H36O7,1.0
16277,27979_1907_EMPv2_SIRIUS_9454,-0.7407407407407407,C27H34O7,1.0
16278,42372_1907_EMPv2_SIRIUS_47911,-1.1,C20H35NO4S,1.0
16279,9644_1907_EMPv2_SIRIUS_27188,-0.5,C8H14N2O2,1.0
16280,24315_1907_EMPv2_SIRIUS_2448,-1.5555555555555556,C18H28,1.0
16281,45962_1907_EMPv2_SIRIUS_26012,-0.7142857142857143,C28H32O6,1.0
16282,29272_1907_EMPv2_SIRIUS_41399,0.4,C20H16N6O3,0.9909547738693468
16283,45593_1907_EMPv2_SIRIUS_16227,-1.5,C12H26NO5P,0.9939698492462312
16284,10838_1907_EMPv2_SIRIUS_5102,-1.0666666666666667,C15H16,1.0
16285,26648_1907_EMPv2_SIRIUS_5413,-1.3333333333333333,C27H42O3,1.0
16286,18867_1907_EMPv2_SIRIUS_10006,-1.4444444444444444,C18H32O3,1.0
16287,19472_1907_EMPv2_SIRIUS_45289,-1.375,C16H22,1.0
16288,35028_1907_EMPv2_SIRIUS_34204,-0.9473684210526315,C19H32O7,1.0
16289,3513_1907_EMPv2_SIRIUS_32795,-1.4615384615384615,C26H40O,1.0
16290,12212_1907_EMPv2_SIRIUS_47894,-1.44,C25H49NO5,1.0
16291,2920_1907_EMPv2_SIRIUS_505,-1.0476190476190477,C21H30O4,1.0
16292,6009_1907_EMPv2_SIRIUS_16125,-0.6666666666666666,C27H38O10,0.9899497487437184
16293,30699_1907_EMPv2_SIRIUS_17512,-0.96,C25H38O7,1.0
16294,47923_1907_EMPv2_SIRIUS_10196,-1.037037037037037,C27H41NO5,1.0
16295,634_1907_EMPv2_SIRIUS_11900,-1.2592592592592593,C27H45NO4,1.0
16296,15308_1907_EMPv2_SIRIUS_26838,-1.5294117647058822,C17H30O2,1.0
16297,9683_1907_EMPv2_SIRIUS_2223,-1.1666666666666667,C24H34O3,1.0
16298,4335_1907_EMPv2_SIRIUS_24272,-0.6,C10H18N2O3,1.0
16299,6976_1907_EMPv2_SIRIUS_1175,-0.8888888888888888,C18H22O3,1.0
16300,31975_1907_EMPv2_SIRIUS_9648,-1.3636363636363635,C22H34O2,1.0
16301,30746_1907_EMPv2_SIRIUS_52006,-0.4878048780487805,C41H49N5O7,0.06884422110552763
16302,17610_1907_EMPv2_SIRIUS_17068,0.10526315789473684,C19H16O9,1.0
16303,49917_1907_EMPv2_SIRIUS_10246,-0.6666666666666666,C9H15NO3,1.0
16304,44855_1907_EMPv2_SIRIUS_17462,-1.1666666666666667,C24H45N3O4,1.0
16305,25041_1907_EMPv2_SIRIUS_3715,-1.4285714285714286,C28H46O3,1.0
16306,44335_1907_EMPv2_SIRIUS_2138,-1.6666666666666667,C18H30,1.0
16307,21894_1907_EMPv2_SIRIUS_12011,-0.9333333333333333,C15H27NO5,0.9959798994974876
16308,21268_1907_EMPv2_SIRIUS_350,2.1818181818181817,C11H16N8O8,0.02613065326633166
16309,38707_1907_EMPv2_SIRIUS_2922,-1.3,C20H37NO4,1.0
16310,43932_1907_EMPv2_SIRIUS_15387,-1.6296296296296295,C27H44,1.0
16311,34350_1907_EMPv2_SIRIUS_23634,-1.4482758620689655,C29H42,1.0
16312,8361_1907_EMPv2_SIRIUS_49146,-1.5294117647058822,C17H28O,1.0
16313,6215_1907_EMPv2_SIRIUS_16827,-1.3636363636363635,C22H42O6,1.0
16314,20272_1907_EMPv2_SIRIUS_3304,-1.1666666666666667,C12H16O,1.0
16315,37942_1907_EMPv2_SIRIUS_7555,-1.2380952380952381,C21H32O3,1.0
16316,17140_1907_EMPv2_SIRIUS_13193,-1.6363636363636365,C22H43NO2,1.0
16317,4721_1907_EMPv2_SIRIUS_3890,-1.1304347826086956,C23H39NO5,1.0
16318,43370_1907_EMPv2_SIRIUS_14911,-1.0,C6H15NO2S,1.0
16319,22436_1907_EMPv2_SIRIUS_26936,-0.5882352941176471,C17H22O6,0.9909547738693466
16320,18427_1907_EMPv2_SIRIUS_51453,-1.4545454545454546,C11H24N2O,1.0
16321,7732_1907_EMPv2_SIRIUS_31644,-0.8888888888888888,C18H29NO5,1.0
16322,1081_1907_EMPv2_SIRIUS_9923,-1.2307692307692308,C13H18O,1.0
16323,43334_1907_EMPv2_SIRIUS_46675,-1.3333333333333333,C33H51NO2,1.0
16324,26319_1907_EMPv2_SIRIUS_40598,-1.0476190476190477,C21H24O,1.0
16325,50869_1907_EMPv2_SIRIUS_2807,-1.3333333333333333,C9H12,1.0
16326,12687_1907_EMPv2_SIRIUS_44066,-1.44,C25H49NO5,1.0
16327,37449_1907_EMPv2_SIRIUS_46417,-1.6,C25H40,1.0
16328,35591_1907_EMPv2_SIRIUS_30602,-1.0,C10H18O4,1.0
16329,47801_1907_EMPv2_SIRIUS_31773,-0.3333333333333333,C18H29NO10,0.9969849246231156
16330,49824_1907_EMPv2_SIRIUS_26357,-0.9230769230769231,C26H40O8,0.9934673366834169
16331,50944_1907_EMPv2_SIRIUS_1430,-1.2222222222222223,C18H24O,1.0
16332,28217_1907_EMPv2_SIRIUS_35827,-0.8125,C32H37NO4,0.04020100502512563
16333,40564_1907_EMPv2_SIRIUS_39040,-0.5,C12H24N4O3,1.0
16334,39555_1907_EMPv2_SIRIUS_54580,-1.1666666666666667,C36H64O11,1.0
16335,17834_1907_EMPv2_SIRIUS_21123,-0.3157894736842105,C19H20O7,1.0
16336,15976_1907_EMPv2_SIRIUS_26858,-1.6551724137931034,C29H52O2,1.0
16337,9657_1907_EMPv2_SIRIUS_1572,-1.5555555555555556,C18H28,1.0
16338,47255_1907_EMPv2_SIRIUS_44916,-0.6666666666666666,C15H20N2O2,1.0
16339,16770_1907_EMPv2_SIRIUS_44967,-0.6666666666666666,C15H20N2O2,1.0
16340,40984_1907_EMPv2_SIRIUS_30509,-0.9230769230769231,C13H23NO4,1.0
16341,26955_1907_EMPv2_SIRIUS_17029,-0.8695652173913043,C23H34O7,1.0
16342,37851_1907_EMPv2_SIRIUS_38838,-1.1538461538461537,C26H38O4,1.0
16343,23872_1907_EMPv2_SIRIUS_46955,-0.7368421052631579,C19H33NO8,0.9587939698492464
16344,3747_1907_EMPv2_SIRIUS_4533,-0.8,C20H24O4,0.2266331658291457
16345,22746_1907_EMPv2_SIRIUS_9790,-1.1724137931034482,C29H44O5,1.0
16346,31720_1907_EMPv2_SIRIUS_54824,-1.0,C30H42O6,1.0
16347,23629_1907_EMPv2_SIRIUS_35903,-1.0714285714285714,C28H41NO4,0.7688442211055277
16348,39273_1907_EMPv2_SIRIUS_53008,-0.6,C10H17NO3S,1.0
16349,11233_1907_EMPv2_SIRIUS_20694,-1.4545454545454546,C22H34O,1.0
16350,13852_1907_EMPv2_SIRIUS_33206,-0.5555555555555556,C18H32N4O5,1.0
16351,19461_1907_EMPv2_SIRIUS_4204,-1.0434782608695652,C23H34O5,1.0
16352,37034_1907_EMPv2_SIRIUS_4494,-1.3,C20H26,1.0
16353,8307_1907_EMPv2_SIRIUS_55598,-0.09523809523809523,C21H24O11,0.9984924623115576
16354,37482_1907_EMPv2_SIRIUS_20850,-1.565217391304348,C23H38O,1.0
16355,28149_1907_EMPv2_SIRIUS_2085,-0.7272727272727273,C11H20N2O3,1.0
16356,2480_1907_EMPv2_SIRIUS_56097,-0.9333333333333333,C15H25N3O,1.0
16357,33275_1907_EMPv2_SIRIUS_11278,-1.5,C16H29NO,1.0
16358,43673_1907_EMPv2_SIRIUS_3130,-1.36,C25H42O4,1.0
16359,50205_1907_EMPv2_SIRIUS_26986,0.18181818181818182,C11H22N6O3,0.04321608040201006
16360,37206_1907_EMPv2_SIRIUS_15024,-0.5882352941176471,C17H28O9,0.35376884422110555
16361,15574_1907_EMPv2_SIRIUS_36305,-1.0344827586206897,C29H36O3,1.0
16362,5293_1907_EMPv2_SIRIUS_19050,-1.037037037037037,C27H44O8,1.0
16363,48316_1907_EMPv2_SIRIUS_10371,-0.5263157894736842,C19H16N2,1.0
16364,48831_1907_EMPv2_SIRIUS_7879,-1.1111111111111112,C18H30O5,1.0
16365,23318_1907_EMPv2_SIRIUS_6456,-1.2941176470588236,C17H26O2,1.0
16366,38155_1907_EMPv2_SIRIUS_3318,-1.0,C30H34O2,1.0
16367,26530_1907_EMPv2_SIRIUS_49343,-1.4615384615384615,C26H47NO3,1.0
16368,40947_1907_EMPv2_SIRIUS_39747,-0.48484848484848486,C33H50N8O5,0.08241206030150755
16369,43815_1907_EMPv2_SIRIUS_56233,-1.2,C30H50O7,1.0
16370,37905_1907_EMPv2_SIRIUS_6596,-0.8571428571428571,C7H8O,1.0
16371,2987_1907_EMPv2_SIRIUS_20346,-1.1875,C32H48O5,0.999497487437186
16372,38626_1907_EMPv2_SIRIUS_278,-1.25,C16H28O4,1.0
16373,10515_1907_EMPv2_SIRIUS_14593,-1.3,C20H33NO2,0.9989949748743716
16374,43438_1907_EMPv2_SIRIUS_11673,-1.1666666666666667,C24H41NO5,1.0
16375,25449_1907_EMPv2_SIRIUS_54127,-1.0666666666666667,C30H48O8,0.023618090452261303
16376,39059_1907_EMPv2_SIRIUS_7167,-1.5384615384615385,C13H20,1.0
16377,34929_1907_EMPv2_SIRIUS_17864,-0.8235294117647058,C17H21NO2,1.0
16378,4820_1907_EMPv2_SIRIUS_53178,-1.368421052631579,C38H60O4,0.39849246231155777
16379,34287_1907_EMPv2_SIRIUS_32929,-1.0,C24H43N3O5,0.019597989949748748
16380,31136_1907_EMPv2_SIRIUS_11652,-1.1666666666666667,C24H39NO4,1.0
16381,24168_1907_EMPv2_SIRIUS_52156,-0.9473684210526315,C38H44O4,0.977386934673367
16382,18426_1907_EMPv2_SIRIUS_39551,-1.2142857142857142,C28H43NO3,1.0
16383,48121_1907_EMPv2_SIRIUS_52628,-0.2,C10H15NO4S,0.9994974874371858
16384,43387_1907_EMPv2_SIRIUS_2163,-1.1428571428571428,C28H41NO3,1.0
16385,19619_1907_EMPv2_SIRIUS_33189,0.0,C24H30N4O9,0.6
16386,20082_1907_EMPv2_SIRIUS_28309,-0.3076923076923077,C13H14O5,1.0
16387,16102_1907_EMPv2_SIRIUS_47071,-0.8181818181818182,C22H37N3O5,0.4939698492462312
16388,13936_1907_EMPv2_SIRIUS_35261,-1.0,C28H46O9,1.0
16389,15718_1907_EMPv2_SIRIUS_7140,-1.5294117647058822,C17H26,1.0
16390,45308_1907_EMPv2_SIRIUS_40147,-1.2903225806451613,C31H51NO4,0.9150753768844222
16391,12997_1907_EMPv2_SIRIUS_5220,-1.0909090909090908,C11H12,1.0
16392,12561_1907_EMPv2_SIRIUS_6051,-1.0,C14H24O4S,0.9994974874371858
16393,21528_1907_EMPv2_SIRIUS_50593,0.0,C7H13NO4S,0.9994974874371858
16394,3669_1907_EMPv2_SIRIUS_1401,-1.3333333333333333,C21H34O3,1.0
16395,7118_1907_EMPv2_SIRIUS_30306,-1.5862068965517242,C29H48O,1.0
16396,17901_1907_EMPv2_SIRIUS_637,-1.0588235294117647,C17H28O5,1.0
16397,2514_1907_EMPv2_SIRIUS_1845,-1.0,C16H29NO5,1.0
16398,10901_1907_EMPv2_SIRIUS_41666,-1.6923076923076923,C13H25N,1.0
16399,31955_1907_EMPv2_SIRIUS_20970,0.07142857142857142,C28H26N8O2,0.016080402010050253
16400,27549_1907_EMPv2_SIRIUS_30073,-1.04,C25H38O6,1.0
16401,39716_1907_EMPv2_SIRIUS_24641,-1.04,C25H38O6,1.0
16402,19454_1907_EMPv2_SIRIUS_54133,-0.47058823529411764,C17H17NO3,0.9994974874371858
16403,8968_1907_EMPv2_SIRIUS_20692,-1.4545454545454546,C22H34O,1.0
16404,12038_1907_EMPv2_SIRIUS_15694,-1.0,C8H16O4,1.0
16405,37299_1907_EMPv2_SIRIUS_57615,-1.0,C36H58O11,0.9733668341708543
16406,41922_1907_EMPv2_SIRIUS_3654,-1.3333333333333333,C18H33NO3,1.0
16407,14211_1907_EMPv2_SIRIUS_18087,-0.9285714285714286,C28H40O7,1.0
16408,18171_1907_EMPv2_SIRIUS_30681,-1.0714285714285714,C28H46O8,1.0
16409,16528_1907_EMPv2_SIRIUS_38442,0.0,C24H24O12,1.0
16410,12100_1907_EMPv2_SIRIUS_47888,-1.3571428571428572,C28H50O6,1.0
16411,21807_1907_EMPv2_SIRIUS_26738,-1.36,C25H46O6,1.0
16412,14971_1907_EMPv2_SIRIUS_50938,-0.8461538461538461,C26H38O8,0.5266331658291458
16413,25159_1907_EMPv2_SIRIUS_41495,-1.5238095238095237,C21H37NO,1.0
16414,48907_1907_EMPv2_SIRIUS_32469,-0.375,C16H18O6,1.0
16415,35581_1907_EMPv2_SIRIUS_25321,-0.9090909090909091,C33H40O5,1.0
16416,27280_1907_EMPv2_SIRIUS_38945,-1.5,C24H38O,1.0
16417,22665_1907_EMPv2_SIRIUS_24906,-1.1428571428571428,C35H52O6,0.046733668341708536
16418,23041_1907_EMPv2_SIRIUS_6628,-1.0434782608695652,C23H30O3,0.9944723618090452
16419,7385_1907_EMPv2_SIRIUS_25941,-1.3043478260869565,C23H32O,1.0
16420,28711_1907_EMPv2_SIRIUS_557,-0.8888888888888888,C18H28O6,1.0
16421,9566_1907_EMPv2_SIRIUS_26607,-1.7777777777777777,C18H34O,1.0
16422,9751_1907_EMPv2_SIRIUS_48452,-1.3103448275862069,C29H47NO3,1.0
16423,46274_1907_EMPv2_SIRIUS_19361,-1.0,C18H32O7,1.0
16424,32048_1907_EMPv2_SIRIUS_47822,-1.1851851851851851,C27H41NO3,0.999497487437186
16425,38179_1907_EMPv2_SIRIUS_10880,-1.1111111111111112,C9H16O3,1.0
16426,44061_1907_EMPv2_SIRIUS_22269,-1.5833333333333333,C24H44O3,1.0
16427,39473_1907_EMPv2_SIRIUS_1038,-1.2,C20H30O3,1.0
16428,9293_1907_EMPv2_SIRIUS_20701,-0.7272727272727273,C22H32N2O5,0.9994974874371858
16429,47660_1907_EMPv2_SIRIUS_13328,-0.42857142857142855,C14H28N6O2,0.9603015075376886
16430,45075_1907_EMPv2_SIRIUS_34416,0.19047619047619047,C21H26N8O3,0.01306532663316583
16431,12968_1907_EMPv2_SIRIUS_12721,-1.15,C40H54O4,1.0
16432,10380_1907_EMPv2_SIRIUS_5384,-0.9375,C32H42O6,0.39597989949748746
16433,14619_1907_EMPv2_SIRIUS_34530,-0.75,C16H20O4,1.0
